symbol,subject,file,details,datetime
KOTAKBANK,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/KOTAK_01062026202420_SEIntimationAnalystInvestorMeetJune04.pdf,Kotak Mahindra Bank Limited has informed the Exchange about Schedule of meet,2026-06-01 20:24:54+05:30
CANBK,Appointment,https://nsearchives.nseindia.com/corporate/CANBK_01062026205351_LettertoSE.pdf,"Canara Bank has informed the Exchange regarding Appointment of Mr Brajesh Kumar Singh as Managing Director & CEO of the company w.e.f. Jun 01, 2026.",2026-06-01 20:54:05+05:30
POWERGRID,Change in Management,https://nsearchives.nseindia.com/corporate/POWERGRID1_01062026210849_BSENSEReg30dt01062026.pdf,Power Grid Corporation of India Limited has informed the Exchange about change in Senior Management,2026-06-01 21:09:52+05:30
HDFCAMC,Shareholders meeting,https://nsearchives.nseindia.com/corporate/DEEPTI_01062026212047_NSEBSE_20.pdf,"HDFC Asset Management Company Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on Jun 24, 2026",2026-06-01 21:22:15+05:30
HDFCAMC,General Updates,https://nsearchives.nseindia.com/corporate/DEEPTI_01062026214127_NSEBSE_21_BRSR.pdf,HDFC Asset Management Company Limited has informed the Exchange about BRSR Report for the FY 2025-26,2026-06-01 21:42:14+05:30
TATASTEEL,Updates,https://nsearchives.nseindia.com/corporate/NIDHIFADNAVIS_01062026215252_Stk_Exch_Disclosure_Transfer_of_Shares_01062026.pdf,"Tata Steel Limited has informed the Exchange regarding 'Intimation in terms of SEBI Circular No. SEBI/HO/MIRSD/DOS3/CIR/P/2018/139 dated November 6, 2018 and SEBI Circular no. SEBI/HO/MIRSD/MIRSD-PoD/P/CIR/2025/97 dated July 2, 2025'.",2026-06-01 21:55:34+05:30
AXISBANK,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/AXISBANK1_01062026215530_AnalystP01062026_signed.pdf,Axis Bank Limited has informed the Exchange about Presentation,2026-06-01 21:56:09+05:30
BPCL,General Updates,https://nsearchives.nseindia.com/corporate/BPCL22_01062026220959_stexchbprlbrazilpressrelease1626finals.pdf,Bharat Petroleum Corporation Limited has informed the Exchange about General Updates,2026-06-01 22:10:10+05:30
BAJAJ-AUTO,General Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_01062026223908_TDScommunication2026.pdf,Bajaj Auto Limited has informed the Exchange about Communication sent to Shareholders regarding Tax Deduction at Source (TDS) on Dividend.,2026-06-01 22:43:00+05:30
CIPLA,Shareholders meeting,https://nsearchives.nseindia.com/corporate/CIPLA_01062026232702_FinalCipla_AnnualReport_FY26_Signed.pdf,"Cipla Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on Jun 25, 2026",2026-06-01 23:27:41+05:30
CIPLA,Updates,https://nsearchives.nseindia.com/corporate/CIPLA_01062026233621_Cipla_BRSR_FY26_signed.pdf,Cipla Limited has informed the Exchange regarding BRSR for FY2025-26,2026-06-01 23:37:28+05:30
HINDUNILVR,Updates,https://nsearchives.nseindia.com/corporate/HINDUNILVR_02062026083926_SEIntimationPR02062026signed.pdf,Press Release,2026-06-02 08:40:57+05:30
HCLTECH,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_sandeshc_18052026130623_34.pdf,"Roshni Nadar Malhotra has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-02 09:51:30+05:30
TATAPOWER,Appointment,https://nsearchives.nseindia.com/corporate/VPTPCL_02062026095506_Stock_Exchange_Intimation_Appt.pdf,"Tata Power Company Limited has informed the Exchange regarding Appointment of Mr Deepak Kapoor as Non- Executive Independent Director of the company w.e.f. Jun 1, 2026.",2026-06-02 09:55:39+05:30
BOSCHLTD,Investor Presentation,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_02062026105015_Letter2SEdated02062026.pdf,Bosch Limited has informed the Exchange about Investor Presentation,2026-06-02 10:50:29+05:30
ICICIBANK,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/ICICIBANK1_02062026110146_Lettertoexchange.pdf,ICICI Bank Limited has informed the Exchange regarding Allotment of 311170  Shares.,2026-06-02 11:02:05+05:30
ADANIPOWER,Investor Presentation,https://nsearchives.nseindia.com/corporate/ADANIPOWER_02062026111732_APLInvestorPresentation02062026.pdf,Adani Power Limited has informed the Exchange about Investor Presentation,2026-06-02 11:17:49+05:30
CGPOWER,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/CGPOWER_02062026112500_Intimation_of_Analyst_call_05_06_2026.pdf,CG Power and Industrial Solutions Limited has informed the Exchange about Schedule of meet,2026-06-02 11:26:56+05:30
CANBK,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_sandeshc_19052026121512_CB_0001.pdf,"Canara Bank has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) and 31 (5) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-02 12:19:38+05:30
SOLARINDS,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/SOLARINDS_02062026122858_morgan_stanley__conference_2026sd1.pdf,Solar Industries India Limited has informed the Exchange about Intimation of participating in the India Investment Forum 2026.,2026-06-02 12:29:53+05:30
HINDALCO,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/HINDALCOIND_02062026124239_Reg30_IEPF_signed.pdf,Hindalco Industries Limited has informed the Exchange about Copy of Newspaper Publication,2026-06-02 12:42:47+05:30
VEDL,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_sandeshc_19052026125557_36.pdf,"Ankit Agarwal has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-02 12:43:03+05:30
INFY,Updates,https://nsearchives.nseindia.com/corporate/Infosys_02062026125653_PR_02062026.pdf,Infosys Limited has informed the Exchange regarding 'Infosys and Handelsblatt Media Group Unveil AI-Powered Editorial Engine to Enhance Storytelling and Enrich Reader Experience'.,2026-06-02 12:57:29+05:30
HDFCBANK,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/HDFCBANK3_02062026131822_SE_intimation-_Demat_and_Trf.pdf,HDFC Bank Limited has informed the Exchange about Copy of Newspaper Publication,2026-06-02 13:18:55+05:30
ICICIBANK,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ICICIBANK1_02062026142808_SpecialWindowDisclosure.pdf,ICICI Bank Limited has informed the Exchange about Copy of Newspaper Publication,2026-06-02 14:29:53+05:30
LTM,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/LTI_02062026142920_stockexchnageintimation_june22026_Signed.pdf,LTM Limited has informed the Exchange about Presentation for Investor Day,2026-06-02 14:29:42+05:30
M&M,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/AmitDodani_02062026143233_NonparticipationinAnalystMeet02062026.pdf,Mahindra & Mahindra Limited has informed the Exchange about update on Analyst/Investor Meeting,2026-06-02 14:33:26+05:30
ICICIBANK,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ICICIBANK1_02062026144531_SakshamNiveshakDisclosure.pdf,ICICI Bank Limited has informed the Exchange about Copy of Newspaper Publication,2026-06-02 14:46:37+05:30
HDFCAMC,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/DEEPTI_02062026150657_NSEBSE_22.pdf,HDFC Asset Management Company Limited has informed the Exchange about Copy of Newspaper Publication related to 27th AGM of the Company,2026-06-02 15:08:09+05:30
INFY,Updates,https://nsearchives.nseindia.com/corporate/Infosys_02062026152845_PR_02062026_2.pdf,Infosys Limited has informed the Exchange regarding 'Infosys Expands Strategic Collaboration with DNB Bank ASA to Modernize Financial Crime Operations'.,2026-06-02 15:29:02+05:30
INDIGO,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/Indigo1_02062026154046_Stx_Letter-Newspaper_Ad-Transfer_to_IEPF_signed.pdf,InterGlobe Aviation Limited has informed the Exchange about Copy of Newspaper Publication,2026-06-02 15:43:01+05:30
ULTRACEMCO,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_sandeshc_19052026132733_22.pdf,"Grasim Industries Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-02 15:59:11+05:30
PFC,General Updates,https://nsearchives.nseindia.com/corporate/PFC2023_02062026160343_signed-page-2.pdf,Power Finance Corporation Limited has informed the Exchange about Strike off and Dissolution of PFC Projects Limited (PPL) wholly owned subsidiary of Power Finance Corporation Limited.,2026-06-02 16:04:37+05:30
PFC,General Updates,https://nsearchives.nseindia.com/corporate/PFC2023_02062026160801_signed-page-1.pdf,Power Finance Corporation Limited has informed the Exchange about Strike off and Dissolution of Three wholly owned subsidiaries of Power Finance Corporation Limited,2026-06-02 16:08:36+05:30
ADANIPORTS,Monthly Business Updates,https://nsearchives.nseindia.com/corporate/rkbhagia_02062026161009_SEINTIMATION.pdf,Adani Ports and Special Economic Zone Limited has informed the Exchange regarding Monthly Business Updates for the month of May 2026,2026-06-02 16:10:20+05:30
PFC,Change in Director(s),https://nsearchives.nseindia.com/corporate/PFC2023_02062026161344_signed-Appointment.pdf,Power Finance Corporation Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-06-02 16:13:59+05:30
SHRIRAMFIN,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/Mathew_02062026163942_BSENSE_02062026.pdf,"Shriram Finance Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",2026-06-02 16:40:00+05:30
CIPLA,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/CIPLA_02062026165717_InvestorMeetingICICISecurities_signed.pdf,Cipla Limited has informed the Exchange about Schedule of meet,2026-06-02 16:59:27+05:30
RELIANCE,General Updates,https://nsearchives.nseindia.com/corporate/kavinavora_02062026165644_SE_02062026.pdf,"Update to disclosures dated 24-03-2017 and 05-11-2020 under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",2026-06-02 16:57:26+05:30
BANKBARODA,General Updates,https://nsearchives.nseindia.com/corporate/BANKBARODA_02062026172039_SEOUTCOME.pdf,Bank Of Baroda has informed the Exchange about Investor Conference Outcome,2026-06-02 17:20:49+05:30
CIPLA,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/CIPLA_02062026172619_Newspaper_Advertisment_Post_AGM_signed.pdf,Cipla Limited has informed the Exchange about newspaper advertisement titled 'Notice of  the 90th Annual General Meeting and E-voting Information,2026-06-02 17:26:57+05:30
CANBK,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/CANBK_02062026172441_LetterASds.pdf,"Canara Bank has informed the Exchange regarding Outcome of Board Meeting held on Jun 02, 2026.",2026-06-02 17:25:08+05:30
TORNTPHARM,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/TORNTPHARM_02062026173327_SE_Intimation_AdvtPost_AR_dispatch.pdf,Torrent Pharmaceuticals Limited has informed the Exchange about Copy of Newspaper Publication - Newspaper advertisement in respect of Annual General Meeting and E-Voting Procedure,2026-06-02 17:33:34+05:30
ICICIBANK,General Updates,https://nsearchives.nseindia.com/corporate/ICICI2022_02062026173637_BSENSE.pdf,"ICICI Bank Limited has informed the Exchange about Disclosure under Regulation 30 read with para A of Schedule III and Regulation 46(2) of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",2026-06-02 17:39:28+05:30
WIPRO,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/Cslogin_02062026182034_SEIntimationAuditorchange.pdf,"Wipro Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 02, 2026.",2026-06-02 18:21:21+05:30
VEDL,News Verification,-,The Exchange has sought clarification from Vedanta Limited with respect to recent news item captioned ED conducts searches against Vedanta Group in FEMA probe.  The response from the Company is awaited.,2026-06-02 18:33:07+05:30
ULTRACEMCO,Shareholders meeting,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_02062026185058_Postal_Ballot_Results.pdf,"UltraTech Cement Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",2026-06-02 18:51:12+05:30
ADANIGREEN,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ADANIGREEN_02062026185755_Letter.pdf,Adani Green Energy Limited has informed the Exchange about Copy of Newspaper Publication,2026-06-02 18:58:15+05:30
NESTLEIND,General Updates,https://nsearchives.nseindia.com/corporate/NESTLEIND1_02062026190405_InvestorsMeetOutcome2June2026signed.pdf,Nestle India Limited has informed the Exchange about Update on participation in the investor conference held on 2nd June 2026,2026-06-02 19:05:10+05:30
AXISBANK,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/AXISBANK1_02062026190959_SE02062026.pdf,Axis Bank Limited has informed the Exchange regarding Allotment of 125057  Shares.,2026-06-02 19:17:25+05:30
RELIANCE,Updates,https://nsearchives.nseindia.com/corporate/kavinavora_02062026192410_SE_02062026_MS.pdf,"This is further to the disclosure dated May 27, 2026 made by the Company. We wish to inform you that the Company executives participated in the Institutional Investors' Meeting - Morgan Stanley India Investment Forum 2026 and no unpublished price sensitive information was shared/discussed in the said one-on-one meeting.",2026-06-02 19:24:58+05:30
VEDL,Updates,https://nsearchives.nseindia.com/corporate/VEDL_02062026193049_VEDLSEIntimation02June2026signed.pdf,"Vedanta Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended ( SEBI Listing Regulations )'.",2026-06-02 19:32:48+05:30
M&M,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/Deepak_02062026193455_SEINTIMATIONIEPF_NEWSPAPER_ADVERTISMENT02062026.pdf,Mahindra & Mahindra Limited has informed the Exchange about Copy of Newspaper Publication Newspaper Publication informing about the Transfer of Ordinary (Equity) Shares of the Company to the Investor Education and Protection Fund Authority,2026-06-02 19:35:29+05:30
RELIANCE,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/kavinavora_02062026193901_SE_02062026_Citi.pdf,"Please note that the Company executives will be participating in the Institutional Investors' Meeting - Citi India Conference 2026, scheduled to be held on June 5, 2026 at Mumbai. It is expected that the meeting with the investors will be on one-on-one basis.",2026-06-02 19:39:42+05:30
